State,Year,Quarter,Transaction_Count,Transaction_Amount,User_Count,Avg_Transaction_Value,Transactions_Per_User,Transaction_Growth,User_Growth,ZScore_Transaction,Transaction_Count_Scaled,Transaction_Amount_Scaled,User_Count_Scaled,Avg_Transaction_Value_Scaled,Transactions_Per_User_Scaled,Transaction_Growth_Scaled,User_Growth_Scaled
Madhya Pradesh,2024,4,1685401835,2003305068845.0,0.0,1188.6216255632592,0.0,0.13754188512882815,0.0,2.361958689490021,2.824231257650248,2.3631311684351486,-0.5058829796163108,-1.1491395010365621,-0.7612788319963298,-0.34562921241145783,-0.22746072650092677
Maharashtra,2018,1,16387034,21711613257.725384,6106994.0,1324.926356882239,2.683322433262584,0.0,0.0,-0.45669314697496266,-0.42214106882589136,-0.45691984996582985,0.3940728173094608,-0.9152585416281588,-0.2592409174784699,-0.8658126563338469,-0.22746072650092677
Maharashtra,2018,2,22285740,36357057241.12072,8222371.0,1631.4045322758284,2.710378794632351,0.6745442547059106,0.3463859633724873,-0.435861221302596,-0.41066759602688124,-0.43607758330217233,0.7058048730202487,-0.3893823742701396,-0.25417879036763896,1.6853138835003634,1.2917123439416738
Maharashtra,2018,3,31538538,52260817733.24703,10435033.0,1657.0463010443614,3.0223707006963947,0.43743255639894785,0.2691026712368001,-0.41323944507930616,-0.3926701358775307,-0.4134445776037688,1.0318733108699292,-0.34538447762722346,-0.19580646659274323,0.7885573812605191,0.9527647287883694
Maharashtra,2018,4,46090223,79518937047.83362,13381602.0,1725.28861593561,3.4442978501378234,0.5215785075105255,0.2823727533971383,-0.37446703803082243,-0.36436590067284963,-0.3746529238888982,1.4660937886682983,-0.22828965689304992,-0.11686573865104388,1.1067973893885679,1.0109644065820909
Maharashtra,2019,1,75079069,111420690920.34102,16284451.0,1484.0446532487106,4.610475907354814,0.4011843600640348,0.216928361791062,-0.32908944714018856,-0.3079801889496865,-0.32925280751120284,1.8938714785023114,-0.6422325105175345,0.10132108546828289,0.6514666936651814,0.7239396196321134
Maharashtra,2019,2,101149853,153294470088.05832,18776975.0,1515.5184663299344,5.3869088604527615,0.37581690457883177,0.15306159231281424,-0.26952747986681747,-0.2572703500336822,-0.2696612736104097,2.2611817170217225,-0.5882275942652078,0.24658830185058347,0.5555269706820256,0.44383393826192574
Maharashtra,2019,3,148735581,199617506744.9509,21313081.0,1342.0965272926248,6.9786053457029515,0.3021833509733445,0.1350646736228811,-0.20363681396083366,-0.1647121591645164,-0.2037378995038977,2.6349144071665354,-0.8857967915485586,0.5443877664601412,0.2770448525485575,0.36490338934909083
Maharashtra,2019,4,201260620,272994428799.5504,23745297.0,1356.4224774799482,8.475809757191076,0.36758760917875,0.1141184608644803,-0.09926424676235676,-0.06254659840704775,-0.09931352164588908,2.9933373708333755,-0.8612153486167854,0.8245081765282378,0.5244037734228078,0.2730378817502595
Maharashtra,2020,1,238944081,319995196718.0955,26168390.0,1339.2053713106855,9.13101956215113,0.1721674985281696,0.10204517551412384,-0.03240956451896511,0.010750861197831366,-0.03242565266317708,3.3504159256576083,-0.8907576342743545,0.9470950710349292,-0.21467513388385814,0.22008709299007181
Maharashtra,2020,2,184790761,296359517159.4149,28765086.0,1603.7572200885893,6.424133791917049,-0.07386260731751793,0.09923025451699541,-0.0660293523752128,-0.0945818412620115,-0.06606212941986003,3.7330774475215502,-0.43682151916880785,0.440648559024047,-1.1451610556634446,0.2077414652035834
Maharashtra,2020,3,268310924,440307079012.445,31409513.0,1641.0329942900312,8.542345881007451,0.4857193831085882,0.09193183013601969,0.13872407897453579,0.06787180846207887,0.13879294176307802,4.122772837462498,-0.3728612021015874,0.8369567948630312,0.9711781719409551,0.17573217225103677
Maharashtra,2020,4,407621004,622155530832.2942,34432631.0,1526.3088131550114,11.838218345847578,0.4130036978458602,0.09624848369982697,0.39738837322475323,0.3388414776586656,0.39758563725935203,4.568273941424716,-0.569712780851339,1.4536001464983117,0.6961674321091343,0.19466407060141597
Maharashtra,2021,1,517860240,769887352153.2501,37077537.0,1486.6701335349671,13.96695363017236,0.23745159208554556,0.07681393849921014,0.6075245988448674,0.5532659422157491,0.6078261747377746,4.958039919092904,-0.6377275322800546,1.8518772262317322,0.03222932426152091,0.1094284062643846
Maharashtra,2021,2,573616486,915115055623.7017,39664697.0,1595.3430174315138,14.461637914440642,0.1886350036330291,0.0697770188996103,0.8140989251469617,0.6617164687983447,0.8145030447673568,5.339296170462151,-0.45125918227155254,1.9444304965134722,-0.15239502546283493,0.07856601608408172
Maharashtra,2021,3,792874060,1159257305167.4438,42581217.0,1462.0951342101466,18.62027710480891,0.26678858362498015,0.07352936542033839,1.1613709642702525,1.088190649960441,1.1619474701207353,5.7690884841356125,-0.6798949931152866,2.722493736504437,0.14318183359357833,0.09502298717424418
Maharashtra,2021,4,1010731502,1475358473128.5007,45482506.0,1459.693766553346,22.222423320298137,0.27267558854451135,0.06813541754807062,1.6109985783855325,1.5119414581629387,1.6117982798884387,6.196636284920578,-0.6840154236097388,3.3964395699963177,0.16544648767012726,0.07136631162325326
Maharashtra,2022,1,1169506438,1681399273981.1345,48227630.0,1437.6998871904752,24.24971822169159,0.13965473788598914,0.060355601338237586,1.9040744765080748,1.820771887982728,1.9050196612158319,6.601170865612824,-0.7217540226790774,3.7757375968721893,-0.33763840275597373,0.037245739404044464
Maharashtra,2022,2,1407533113,2006272382175.8887,0.0,1425.3820131447867,0.0,0.19321592034801793,-1.0,2.3661794458444056,2.2837535285410673,2.3673540199777254,-0.5058829796163108,-0.7428898715362648,-0.7612788319963298,-0.1350699973021944,-4.613241996768373
Maharashtra,2022,3,1486389417,1947579187374.547,0.0,1310.27519780474,0.0,-0.029254848605196004,0.0,2.282693259084786,2.437135585381071,2.2838263905812726,-0.5058829796163108,-0.9403980001658938,-0.7612788319963298,-0.9764545010680905,-0.22746072650092677
Maharashtra,2022,4,1688775272,2210470839617.1304,0.0,1308.919473340755,0.0,0.13498380653624498,0.0,2.6566347637337633,2.830792872631343,2.6579535202129647,-0.5058829796163108,-0.942724244715602,-0.7612788319963298,-0.3553038662877493,-0.22746072650092677
Maharashtra,2023,1,1848268499,2362285906059.0,0.0,1278.1075408346285,0.0,0.06867996796020392,0.0,2.872579065842195,3.1410204380687192,2.874005017315394,-0.5058829796163108,-0.9955934611105608,-0.7612788319963298,-0.6060650003485054,-0.22746072650092677
Maharashtra,2023,2,2063717848,2606004606468.0,0.0,1262.771753897241,0.0,0.10317070418271079,0.0,3.2192486415575106,3.560087305499633,3.220846680197285,-0.5058829796163108,-1.0219076508491791,-0.7612788319963298,-0.4756210273373934,-0.22746072650092677
Maharashtra,2023,3,2290678587,2752172184241.0,0.0,1201.465888693445,0.0,0.05608876416036179,0.0,3.4271598608643004,4.001544781996975,3.428861106866751,-0.5058829796163108,-1.127100437867494,-0.7612788319963298,-0.65368493626545,-0.22746072650092677
Maharashtra,2023,4,2572162725,3098014934958.0,0.0,1204.4397132603654,0.0,0.12566174191327972,0.0,3.919092402167367,4.549054795328001,3.9210378440355913,-0.5058829796163108,-1.121997746742298,-0.7612788319963298,-0.39055991702094345,-0.22746072650092677
Maharashtra,2024,1,2835770481,3372898894856.0,0.0,1189.4118079918048,0.0,0.08872906221213128,0.0,4.310091966783733,5.061793761818973,4.31223150127479,-0.5058829796163108,-1.1477836521037512,-0.7612788319963298,-0.5302393208784031,-0.22746072650092677
Maharashtra,2024,2,3063494802,3573189333587.0,0.0,1166.376822723592,0.0,0.05938228360075137,0.0,4.594988453176396,5.504736468688335,4.59726941060314,-0.5058829796163108,-1.1873086517303626,-0.7612788319963298,-0.641228844919003,-0.22746072650092677
Maharashtra,2024,3,3287403995,3687268662139.0,0.0,1121.6353900363865,0.0,0.031926471816000834,0.0,4.757256807474373,5.940258434918522,4.759618315094361,-0.5058829796163108,-1.2640790550827006,-0.7612788319963298,-0.7450667319488282,-0.22746072650092677
Maharashtra,2024,4,3634231839,4151028450887.0,0.0,1142.2024336315326,0.0,0.1257732569123322,0.0,5.416916525539883,6.614867380350506,5.419605488984489,-0.5058829796163108,-1.22878871819065,-0.7612788319963298,-0.39013816726666467,-0.22746072650092677
Manipur,2018,1,84069,128046173.93020904,29925.0,1523.1080889532293,2.8093233082706766,0.0,0.0,-0.48739397555646125,-0.45385168899762285,-0.4876359184731027,-0.5014730887235076,-0.5752048018536229,-0.2356667037603013,-0.8658126563338469,-0.22746072650092677
Manipur,2018,2,151721,253209721.31949422,46055.0,1668.9167703844175,3.2943437194658562,0.9774876011328928,0.539014202172097,-0.48721594082299335,-0.45372010024208925,-0.4874577953629933,-0.4990960949022573,-0.3250163162947798,-0.14492150194757727,2.8310456953783123,2.1365376657936066
Manipur,2018,3,189258,383331244.7941224,61935.0,2025.4427543042957,3.055751998062485,0.513888340449788,0.3448051243078927,-0.48703085378101146,-0.45364708766128653,-0.48727261644359593,-0.4967559422747647,0.28673529618644605,-0.1895609715654475,1.0777131756434526,1.2847791295808675
Manipur,2018,4,236110,605683559.3060118,82589.0,2565.2600876964625,2.8588552954994007,0.5800526764556051,0.3334786469685962,-0.48671457611170743,-0.4535559566322813,-0.4869561817737018,-0.4937122702112741,1.2129907138622213,-0.22639948515772776,1.3279467109487666,1.2351036774080724
Manipur,2019,1,265409,659898060.4240792,99527.0,2486.3439462266883,2.666703507590905,0.08950961320493156,0.20508784462821916,-0.4866374604941177,-0.45349896764528347,-0.4868790278758329,-0.49121620565179874,1.0775810131045336,-0.26235024592976325,-0.52728727682861,0.672009701229037
Manipur,2019,2,257425,722789942.1495003,117747.0,2807.7690284529485,2.1862552761429166,0.09530545018575154,0.1830659017151124,-0.4865480020245087,-0.45351449718800474,-0.4867895249989392,-0.48853121945073363,1.6291041031803872,-0.3522400128694259,-0.5053674199190454,0.5754262764658343
Manipur,2019,3,345008,863552002.5629344,136316.0,2502.9912424144786,2.5309428093547344,0.19474822794963464,0.15770253169932147,-0.48634777970394627,-0.45334414098307513,-0.48658920328779204,-0.48579480294318267,1.1061455799121578,-0.2877504799721199,-0.12927480957002938,0.4641880832997156
Manipur,2019,4,449344,1200897682.0886364,155358.0,2672.557510701459,2.8923132378120213,0.3906489458938134,0.13969013175269218,-0.48586793353951857,-0.45314119880254305,-0.4861091189271896,-0.48298868289704205,1.397098954211788,-0.22013965019549264,0.6116217546411062,0.38518963698122255
Manipur,2020,1,818801,2598590380.8769436,177374.0,3173.653159775017,4.616240260692097,1.1638732588420013,0.1417114020520347,-0.4838798319533202,-0.45242257427033145,-0.48412003044513185,-0.47974430000995916,2.2569130635726515,0.10239957081619354,3.5359562994030522,0.3940544864022268
Manipur,2020,2,1083068,3198936212.805511,215496.0,2953.587598198369,5.025930875747114,0.23102749719483273,0.2149243970367698,-0.48302588995179196,-0.45190855301953914,-0.4832656645458354,-0.4741264600562267,1.8793095557835668,0.1790508965868646,0.007933395779769894,0.7151506685464625
Manipur,2020,3,1420168,4615976120.870506,258563.0,3250.3028661894273,5.4925414695838155,0.4429722300783958,0.199850577272896,-0.48101026856994406,-0.45125286553815824,-0.4812490426072707,-0.4677799012899659,2.38843386040121,0.26635170193096624,0.8095084285002917,0.6490401921546776
Manipur,2020,4,1627852,5602224558.458755,288772.0,3441.4827382702815,5.637153186597039,0.21365977894232602,0.11683419514779758,-0.47960741221614417,-0.45084890291910423,-0.4798454898740019,-0.4633281588010539,2.716473330998955,0.2934079229516702,-0.057751318990575444,0.2849484983050557
Manipur,2021,1,2303535,7070287514.479243,312668.0,3069.3206374026195,7.367351311934704,0.2620500018700378,0.08275040516393561,-0.4775192147933246,-0.44953464339824434,-0.4777562558676373,-0.4598067301369127,2.0778922020528046,0.6171204398597083,0.12526051621244064,0.13546445057410464
Manipur,2021,2,3086275,7889827962.396641,335409.0,2556.424156109433,9.201527090805554,0.11591331275270789,0.07273209922345747,-0.4763534866859439,-0.4480121491259926,-0.47658994909151536,-0.45645550778793237,1.1978294194827528,0.9602867218796757,-0.4274284785418939,0.09152635202054649
Manipur,2021,3,3941396,10406861028.904854,361749.0,2640.3997540223954,10.895388791675996,0.31902255391429724,0.07853098754058485,-0.47277321654761034,-0.446348867800671,-0.4730079017030657,-0.45257391961361537,1.3419204808620955,1.2772008523789735,0.34073072227855494,0.11695900779017647
Manipur,2021,4,4687439,12658472038.211836,387746.0,2700.509177444621,12.088942245696925,0.21635832390316123,0.07186474599791559,-0.4695704872044681,-0.44489775223949674,-0.469803582521482,-0.448742877557134,1.4450603314266113,1.5005094937462702,-0.047545421274458904,0.08772233048925887
Manipur,2022,1,5313679,14144501078.373816,411900.0,2661.903565942507,12.900410293760622,0.11739402952237343,0.06229335699143257,-0.4674567345216043,-0.44367966345771104,-0.46768878056941343,-0.44518342878103484,1.3788181887710305,1.652331623467909,-0.4218284073490583,0.04574431185418189
Manipur,2022,2,6105632,14922910635.149307,0.0,2444.1221867202785,0.0,0.055032662690778,-1.0,-0.4663495116850832,-0.4421392491357234,-0.46658100810623326,-0.5058829796163108,1.0051340369378672,-0.7612788319963298,-0.6576791122872853,-4.613241996768373
Manipur,2022,3,6352742,15381430267.299725,0.0,2421.226970542755,0.0,0.030725884739296383,0.0,-0.46569730565383494,-0.441658599674068,-0.4659284783191789,-0.5058829796163108,0.9658488626548793,-0.7612788319963298,-0.749607352572894,-0.22746072650092677
Manipur,2022,4,6428670,15625956698.341482,0.0,2430.6671050686195,0.0,0.015897509320808023,0.0,-0.46534948714849184,-0.4415109134115753,-0.4655804871563392,-0.5058829796163108,0.9820468896675052,-0.7612788319963298,-0.8056882721105212,-0.22746072650092677
Manipur,2023,1,3258383,8585564092.0,0.0,2634.915567629711,0.0,-0.4505575397561892,0.0,-0.47536385992174957,-0.44767738477996616,-0.4755998310754843,-0.5058829796163108,1.332510339609596,-0.7612788319963298,-2.5698213842646074,-0.22746072650092677
Manipur,2023,2,1606271,4463876653.0,0.0,2779.030844110365,0.0,-0.4800718269450198,0.0,-0.4812266174094245,-0.4508908797554605,-0.481465498842558,-0.5058829796163108,1.5797931653966513,-0.7612788319963298,-2.6814444257869785,-0.22746072650092677
Manipur,2023,3,865478,3608286601.0,0.0,4169.125732832031,0.0,-0.1916697342936191,0.0,-0.48244362307954886,-0.4523317836308523,-0.48268310863566327,-0.5058829796163108,3.965012835300143,-0.7612788319963298,-1.590707639321445,-0.22746072650092677
Manipur,2023,4,2113200,6800325298.0,0.0,3218.0225714556123,0.0,0.8846411191714536,0.0,-0.4779032135873809,-0.44990486077222425,-0.4781404452791261,-0.5058829796163108,2.3330451278951987,-0.7612788319963298,2.4799002774022387,-0.22746072650092677
Manipur,2024,1,3845564,9242973323.0,0.0,2403.541671130685,0.0,0.35919576166722367,0.0,-0.47442874998230034,-0.44653526899531854,-0.47466425694641134,-0.5058829796163108,0.9355032190818748,-0.7612788319963298,0.49266580403749244,-0.22746072650092677
Manipur,2024,2,5063324,10898000793.0,0.0,2152.3411879231903,0.0,0.17905790833363855,0.0,-0.47207461109242754,-0.4441666247137214,-0.4723089494593507,-0.5058829796163108,0.5044762881169147,-0.7612788319963298,-0.18861560227798957,-0.22746072650092677
Manipur,2024,3,5700096,11671516831.0,0.0,2047.6000458588767,0.0,0.07097779241279234,0.0,-0.47097434887925943,-0.4429280503177147,-0.4712081410747848,-0.5058829796163108,0.32475428904554077,-0.7612788319963298,-0.5973746276946992,-0.22746072650092677
Manipur,2024,4,5750423,12061708556.0,0.0,2097.53413896682,0.0,0.03343110674043981,0.0,-0.4704193336115497,-0.44283016012526305,-0.47065285029687304,-0.5058829796163108,0.41043461349403015,-0.7612788319963298,-0.7393762022886635,-0.22746072650092677
Meghalaya,2018,1,49571,66250259.78990051,18513.0,1336.472126644621,2.6776319343164263,0.0,0.0,-0.487481875103357,-0.45391879047116984,-0.48772386165343223,-0.5031548155361616,-0.8954475219885312,-0.2603055849921766,-0.8658126563338469,-0.22746072650092677
Meghalaya,2018,2,67857,117004667.84183167,26618.0,1724.2829456331945,2.5492899541663534,0.7661012683254169,0.43780046453843235,-0.4874096811802993,-0.45388322268331893,-0.4876516318932301,-0.5019604240345352,-0.2300152546247022,-0.28431780926344813,2.03158253188507,1.6926363509861173
Meghalaya,2018,3,110290,209853661.5343942,37281.0,1902.7442336965655,2.958343392076393,0.7935494831546117,0.40059358328950334,-0.48727761121113,-0.45380068697611803,-0.4875194963643798,-0.5003890734383795,0.07620080160187108,-0.20778569655531387,2.135391687227085,1.5294551080794994
Meghalaya,2018,4,161132,337585679.00467384,49634.0,2095.0877479623778,3.24640367490027,0.6086718551219792,0.3313484080362652,-0.4870959230426498,-0.4537017950659182,-0.4873377180056888,-0.4985686763724213,0.4062369288673088,-0.15389087502673307,1.436184451815562,1.2257609153974607
Meghalaya,2019,1,208741,399037162.153435,61487.0,1911.6376857130847,3.3948802185827898,0.1820322572033939,0.23880807510980384,-0.4870085134201855,-0.45360919160907726,-0.4872502649929898,-0.49682196169397863,0.09146079345944261,-0.12611156180623428,-0.1773666141094269,0.8198992565042725
Meghalaya,2019,2,232286,492931289.10727894,74746.0,2122.0878103169325,3.1076713135151044,0.23530171086606821,0.2156390781791273,-0.4868749568358995,-0.4535633946296969,-0.48711664211106537,-0.4948680521418424,0.45256547833484057,-0.17984709427290924,0.02409847295230475,0.7182851037148275
Meghalaya,2019,3,306550,612218602.1535331,87395.0,1997.1247827549603,3.507637736712627,0.24199582311418877,0.16922644690016853,-0.48670528055692475,-0.45341894498532653,-0.4869468816045953,-0.49300403510247504,0.23814538818861403,-0.10501512235252158,0.04941560714723626,0.5147294547477409
Meghalaya,2019,4,365981,742436471.790219,100030.0,2028.6202611343729,3.658712386284115,0.21269832242704312,0.14457348818582294,-0.4865200564705426,-0.45330334675718664,-0.4867615655727687,-0.49114208116995817,0.29218747923800914,-0.07674971486097085,-0.06138754777159752,0.40660697016168745
Meghalaya,2020,1,502283,1120134840.907814,113814.0,2230.087104098315,4.413191698736535,0.5087281989351362,0.1377986604018795,-0.4859828119622195,-0.45303822805327926,-0.4862240543756685,-0.4891108051109306,0.6378780364580714,0.06441007118454589,1.058197519145766,0.37689405735758075
Meghalaya,2020,2,635395,1153735154.338397,136211.0,1815.7762562475264,4.664784782433137,0.029996668439802754,0.19678598414957738,-0.4859350183116653,-0.45277931416416156,-0.48617623700029255,-0.4858102762445609,-0.07302478878493453,0.11148203893632418,-0.7523652487997753,0.6355995570334363
Meghalaya,2020,3,597579,1237059001.3830347,157741.0,2070.1179281451236,3.7883555955648816,0.07222094839644488,0.1580635925145546,-0.48581649707117996,-0.45285286942312303,-0.4860576569257304,-0.48263751263814314,0.36339200808867717,-0.0524940362992326,-0.5926730114539198,0.46577161706059256
Meghalaya,2020,4,754008,1804242572.1989706,176447.0,2392.8692695554564,4.2732831955204675,0.4584935481507537,0.11858679734501498,-0.48500972562722644,-0.4525486020335504,-0.48525048499952633,-0.4798809071564129,0.9171907841762598,0.03823380093568601,0.8682100573279868,0.2926350281958413
Meghalaya,2021,1,747646,2055515277.989836,190869.0,2749.316224509776,3.9170635357234542,0.1392676958534571,0.08173559199079605,-0.48465231110729357,-0.4525609766516357,-0.48489289305862454,-0.47775561237091557,1.5288067933654572,-0.02841334250779209,-0.33910219581971324,0.13101370196652848
Meghalaya,2021,2,909594,2193617254.8905993,205686.0,2411.6443763817697,4.42224555876433,0.0671860619960063,0.07762915926630298,-0.48445587253422834,-0.452245974348952,-0.4846963569732311,-0.475572108499281,0.9494063936788917,0.0661040088755018,-0.6117149530783567,0.11300378623583344
Meghalaya,2021,3,1097731,2769000451.527971,223065.0,2522.4763184495755,4.921126129155179,0.2622988104942068,0.08449286776931819,-0.4836374378046928,-0.45188003226741963,-0.48387751597177703,-0.47301105607401694,1.1395794030313966,0.1594423859739178,0.12620151049121317,0.14310651043293296
Meghalaya,2021,4,1440193,3848765400.1861544,240268.0,2672.3955748890285,5.994110743003646,0.38994755239651724,0.07712101853719777,-0.4821015619937869,-0.45121391525095966,-0.4823408777503943,-0.47047593984915836,1.3968210936943481,0.36019312362987277,0.6089690842590875,0.11077519214346376
Meghalaya,2022,1,1674750,4662338331.331894,255839.0,2783.901078568081,6.546109076411337,0.21138543053478642,0.06480679907436704,-0.48094432218256006,-0.4507576824162808,-0.481183063484026,-0.46818132293715037,1.5881498460231585,0.4634696023288502,-0.06635290523614144,0.05676771906541788
Meghalaya,2022,2,2044649,5281491421.884796,0.0,2583.079747127647,0.0,0.1327988332361174,-1.0,-0.48006362842026523,-0.4500381981573804,-0.4803019325443589,-0.5058829796163108,1.2435669015247262,-0.7612788319963298,-0.36356743585475243,-4.613241996768373
Meghalaya,2022,3,4359165,9603300797.121548,0.0,2203.0138334111116,0.0,0.818293362615069,0.0,-0.4739162141269776,-0.44553627241826516,-0.47415146666771457,-0.5058829796163108,0.5914238711376567,-0.7612788319963298,2.228973045528851,-0.22746072650092677
Meghalaya,2022,4,3932448,8996541156.348654,0.0,2287.771168582179,0.0,-0.06318240504918493,0.0,-0.47477927923800484,-0.4463662724034102,-0.47501496020523193,-0.5058829796163108,0.7368562906500719,-0.7612788319963298,-1.1047685280161357,-0.22746072650092677
Meghalaya,2023,1,4164705,10084840615.0,0.0,2421.501790643035,0.0,0.12096865225624609,0.0,-0.4732312637966426,-0.44591451325964554,-0.4734661763272667,-0.5058829796163108,0.9663204177366153,-0.7612788319963298,-0.40830918327642407,-0.22746072650092677
Meghalaya,2023,2,5077212,11084506486.0,0.0,2183.1876403821625,0.0,0.09912559941831067,0.0,-0.471809322260047,-0.4441396114009317,-0.47204352893729595,-0.5058829796163108,0.5574047362026016,-0.7612788319963298,-0.49091961456703354,-0.22746072650092677
Meghalaya,2023,3,6029842,11406633080.0,0.0,1891.6968437978971,0.0,0.029060977537146426,0.0,-0.4713511239786628,-0.4422866669767612,-0.47158510320577046,-0.5058829796163108,0.057244936141759316,-0.7612788319963298,-0.7559040320274061,-0.22746072650092677
Meghalaya,2023,4,7268384,13873058692.0,0.0,1908.6854370930319,0.0,0.21622731218772584,0.0,-0.46784283873419635,-0.4398775999801298,-0.4680750764445701,-0.5058829796163108,0.08639512381622055,-0.7612788319963298,-0.04804090761496914,-0.22746072650092677
Meghalaya,2024,1,8531262,15629304658.0,0.0,1832.0038299140267,0.0,0.12659399812189598,0.0,-0.4653447249544034,-0.4374211974434602,-0.46557572259829233,-0.5058829796163108,-0.045180410521132,-0.7612788319963298,-0.3870341238070304,-0.22746072650092677
Meghalaya,2024,2,11089661,16794614094.0,0.0,1514.4389079161213,0.0,0.07455926296782023,0.0,-0.46368716922693054,-0.4324448990255505,-0.4639173440582955,-0.5058829796163108,-0.590079974260508,-0.7612788319963298,-0.5838295051607449,-0.22746072650092677
Meghalaya,2024,3,12110124,16292956696.0,0.0,1345.3996586657577,0.0,-0.0298701354608214,0.0,-0.46440073514135266,-0.43046001378582227,-0.46463126418763856,-0.5058829796163108,-0.8801290533334235,-0.7612788319963298,-0.9787815161097966,-0.22746072650092677
Meghalaya,2024,4,14166380,19674927433.0,0.0,1388.8465107529235,0.0,0.207572560346293,0.0,-0.45959016312324374,-0.4264604251838812,-0.45981830419617925,-0.5058829796163108,-0.80557997971659,-0.7612788319963298,-0.08077318124167805,-0.22746072650092677
Mizoram,2018,1,18561,45227219.97579083,7593.0,2436.6801344642436,2.4444883445278545,0.0,0.0,-0.4875117786285292,-0.4539791074951912,-0.4877537800227479,-0.5047640388795003,0.9923644558326032,-0.3039257329661,-0.8658126563338469,-0.22746072650092677
Mizoram,2018,2,27051,83508405.55773434,10422.0,3087.072772087329,2.595567069660334,0.8464191609043099,0.37258000790201495,-0.48745732682675397,-0.4539625937404688,-0.48769930119103716,-0.5043471439309375,2.1083525261474314,-0.27565956295487765,2.335344821686056,1.4065936938318275
Mizoram,2018,3,39316,116600738.1253904,14502.0,2965.7324785174073,2.7110743345745414,0.39627546887812803,0.3914795624640184,-0.487410255736717,-0.45393873729739814,-0.4876522067348582,-0.503745895648811,1.900148570199506,-0.25404865788049813,0.6329012659735842,1.4894830062462598
Mizoram,2018,4,55242,190426852.52952957,19365.0,3447.13899803645,2.8526723470178155,0.6331530622451795,0.335333057509309,-0.48730524423077076,-0.4539077599054418,-0.48754714310108255,-0.5030292607478352,2.7261787274879357,-0.2275562878299628,1.5287723832721924,1.243236716424917
Mizoram,2019,1,70306,218160895.39740252,23670.0,3103.019591463069,2.9702577101816647,0.14564144971924176,0.22230828814872194,-0.4872657948620611,-0.45387845917503683,-0.487507674149662,-0.5023948553913267,2.1357151670405226,-0.20555657964400761,-0.31499665710681846,0.7475347998869565
Mizoram,2019,2,75671,248016708.1350143,28696.0,3277.566149978384,2.636987733482018,0.13685226531192196,0.21233629066328685,-0.4872233274522275,-0.4538680238047087,-0.48746518565895847,-0.5016542000320208,2.435214063168074,-0.26790993755570414,-0.34823735473130013,0.7037998000881812
Mizoram,2019,3,98094,278793899.95134217,34134.0,2842.109608654374,2.8737915275092285,0.12409321955669816,0.1895037635907444,-0.4871795494573064,-0.4538244092084613,-0.48742138593259154,-0.5008528303854021,1.6880280140852484,-0.22360498134558188,-0.3964920689654339,0.60366133050055
Mizoram,2019,4,125239,368689350.63448846,39809.0,2943.8860948625306,3.1459971363259562,0.3224441090670769,0.16625651842737454,-0.4870516806573549,-0.4537716099302587,-0.48729345365842414,-0.500016535287101,1.8626630543310252,-0.1726765001178317,0.3536710447212511,0.5017039980777271
Mizoram,2020,1,153609,392077579.34963703,46499.0,2552.438850260317,3.30349039764296,0.06343613851308438,0.1680524504509031,-0.48701841284773745,-0.4537164279253736,-0.4872601693346287,-0.49903066494214354,1.190991159750257,-0.1432101983860385,-0.6258971646276945,0.5095805631091922
Mizoram,2020,2,198462,457193433.44231826,55574.0,2303.6824855252808,3.5711303847122755,0.16607900457019986,0.1951654874298372,-0.4869257909624542,-0.4536291851172977,-0.4871675014717376,-0.497693329608737,0.7641580140465627,-0.0931359250582168,-0.2377018195541241,0.62849241287147
Mizoram,2020,3,254703,707944175.5046005,68315.0,2779.4889557822266,3.7283612676571765,0.5484565694094077,0.22926188505416212,-0.48656911889250165,-0.4535197917039476,-0.4868106523493691,-0.49581575501006686,1.5805792246646932,-0.06371871317455818,1.2084502262056869,0.7780317549558257
Mizoram,2020,4,322607,986522115.6939577,78731.0,3057.9687226066317,4.097585449187741,0.3935026938964439,0.15247017492497994,-0.486172864948233,-0.4533877127874964,-0.48641420170419764,-0.4942808035133438,2.058413811993146,0.005361519520320834,0.6224146303000704,0.44124011095945154
Mizoram,2021,1,329575,1101105586.9459376,85750.0,3340.986382298225,3.8434402332361515,0.11614891286180384,0.08915166833902788,-0.4860098794928853,-0.45337415944910936,-0.486251135342687,-0.4932464501574011,2.5440348255681453,-0.042187941036267204,-0.4265374388704278,0.16353899071347702
Mizoram,2021,2,394340,1122874473.3020928,92552.0,2847.47799691153,4.260739908375832,0.019770026248376427,0.0793236151603498,-0.4859789150630561,-0.4532481861482146,-0.48622015554208003,-0.4922440749576401,1.6972394609947636,0.035887006662574855,-0.7910424121229,0.12043529915923827
Mizoram,2021,3,478529,1473748650.2119515,100647.0,3079.747831817824,4.754528202529634,0.31247854079185333,0.0874643443685712,-0.48547982573657156,-0.4530844315550079,-0.48572081846709353,-0.491051157103764,2.095783893780357,0.12827264110490688,0.31598126301443513,0.1561387568469748
Mizoram,2021,4,553329,1770665741.5230415,108405.0,3200.023388477816,5.104275633042756,0.20147064512553614,0.07708128409192527,-0.4850574858755157,-0.45293893934614615,-0.48529826895605654,-0.4899079011790734,2.3021609014807614,0.19370885870075394,-0.1038506261311583,0.11060092555760317
